transaction_id,customer_id,transaction_datetime,transaction_amount,merchant_id,merchant_category,payment_method,customer_age,customer_gender,customer_location,device_type,is_international,account_balance_before,account_balance_after,failed_transaction_count_24h,average_transaction_amount_7d,ip_risk_score,browser_type,transaction_type,account_type,loan_active_flag,credit_score,monthly_income,previous_fraud_count,transaction_hour,is_fraud
TXN_000018,CUST_9331,2025-09-20 05:01:23,480.36,M714,Food,Wallet,43.59759315950596,Female,Mumbai,Tablet,0.0,64393.81,63913.45,1,2525.79,0.716,Chrome,POS,Credit,1,715.0,48965.24,0,5,0
TXN_009407,CUST_6426,2025-02-20 07:11:59,792.96,M420,Fashion,NetBanking,43.59759315950596,Female,Delhi,Desktop,0.0,52003.72,51210.76,0,3558.12,0.763,Opera,POS,Current,0,751.0,59750.07,0,7,0
TXN_012574,CUST_3984,2024-01-13 12:39:10,389.48,M928,Electronics,NetBanking,53.0,Female,Delhi,Desktop,0.0,59251.83,58862.35,1,2683.14,0.905,Edge,Online,Current,0,791.0,63211.5,0,12,0
TXN_018778,CUST_2876,2024-05-24 07:13:39,4535.41,M739,Fuel,UPI,28.0,Female,Hyderabad,Mobile,0.0,22340.89,47099.92270107663,1,4921.57,0.804,Firefox,POS,Credit,0,633.0,41381.69,0,7,0
TXN_006271,CUST_2326,2023-02-03 16:14:51,1292.38,M494,Fashion,NetBanking,18.0,Male,Hyderabad,Desktop,0.0,49082.17,47789.79,0,2964.75,0.462,Safari,ATM,Savings,1,686.0,54153.06,1,16,0
TXN_002494,CUST_2865,2024-04-02 13:22:05,1465.92,M926,Travel,NetBanking,39.0,Male,Chennai,Mobile,0.0,36321.55,34855.63,1,3576.63,0.629,Safari,POS,Credit,0,615.0,97001.32,0,13,0
TXN_015998,CUST_2464,2025-08-20 02:20:18,3788.91,M435,Travel,Wallet,25.0,Female,Bangalore,Desktop,0.0,15075.63,11286.72,0,4053.83,0.504189027931781,Edge,ATM,Current,0,587.0,74419.51,0,2,0
TXN_009289,CUST_4251,2025-08-13 23:43:33,1553.1,M272,Fashion,Credit Card,54.0,Other,Chennai,Desktop,0.0,27188.83,25635.73,0,728.21,0.379,Chrome,ATM,Credit,1,656.0,61620.99,0,23,0
TXN_001966,CUST_1860,2023-10-17 06:53:40,2658.52,M934,Travel,NetBanking,56.0,Other,Bangalore,Desktop,0.0,43751.05,47099.92270107663,6,1984.65,0.647,Opera,POS,Current,0,810.0,72069.48,2,6,0
TXN_015925,CUST_2389,2024-06-26 18:29:16,44.21,M810,Grocery,Wallet,50.0,Male,Chennai,Desktop,0.0,45646.08,45601.87,2,1725.95,0.285,Chrome,Online,Savings,0,591.0,28010.71,1,18,0
TXN_004721,CUST_5256,2025-09-02 01:52:54,1269.44,M663,Food,UPI,43.59759315950596,Male,Bangalore,Mobile,0.0,63736.67,62467.23,1,2271.16,0.504189027931781,Chrome,POS,Current,1,742.0,22961.38,0,1,0
TXN_008014,CUST_7290,2025-05-06 06:28:01,750.15,M469,Travel,Credit Card,45.0,Other,Delhi,Desktop,0.0,46214.22,45464.07,0,2606.73,0.384,Opera,Online,Current,0,631.0,59690.0,0,6,0
TXN_019192,CUST_6065,2024-03-04 13:19:35,12677.15,M409,Electronics,Wallet,60.0,Male,Delhi,Desktop,0.0,34896.84,22219.69,1,1903.83,0.01,Opera,Online,Current,1,680.0,58378.45,0,13,0
TXN_012064,CUST_7523,2025-09-17 07:29:32,3122.21,M136,Electronics,Wallet,33.0,Other,Kolkata,Mobile,0.0,49875.54,46753.33,0,2929.35,0.716,Chrome,Online,Savings,0,655.0,72228.26,1,7,0
TXN_013487,CUST_9893,2025-04-25 15:19:28,2272.73,M395,Travel,Debit Card,42.0,Other,Mumbai,Desktop,0.0,52440.6,50167.87,1,2439.1,0.479,Opera,ATM,Savings,0,634.0,53685.93,0,15,0
TXN_017112,CUST_8680,2024-08-31 21:14:18,2988.33,M751,Fashion,Debit Card,58.0,Female,Delhi,Mobile,0.0,67293.53,64305.2,4,3364.27,0.255,Edge,POS,Credit,1,640.0,64203.16,1,21,0
TXN_015458,CUST_8862,2024-03-06 20:50:24,66.14,M814,Grocery,NetBanking,59.0,Other,Bangalore,Desktop,0.0,38512.79,38446.65,2,1716.74,0.321,Firefox,ATM,Current,0,747.0,40208.87,0,20,0
TXN_017261,CUST_8542,2023-05-05 16:04:34,4286.2,M121,Travel,Credit Card,23.0,Female,Bangalore,Mobile,0.0,69627.34,65341.14,2,2261.81,0.589,Firefox,POS,Credit,0,652.0,74307.54,0,16,0
TXN_012407,CUST_3325,2025-03-08 11:35:51,133.61,M113,Fashion,Debit Card,36.0,Male,Delhi,Tablet,0.0,23033.38,47099.92270107663,1,3680.73,0.05,Chrome,POS,Current,0,662.0,54523.25,0,11,0
TXN_010028,CUST_5947,2024-10-16 02:32:33,6699.06,M640,Electronics,Debit Card,22.0,Female,Mumbai,Tablet,0.0,67958.27,61259.21,1,3429.38,0.232,Edge,POS,Savings,1,554.0,99661.11,0,2,0
TXN_018306,CUST_8071,2023-07-08 07:06:36,3188.95,M874,Fuel,Wallet,57.0,Male,Bangalore,Desktop,0.0,51476.59,47099.92270107663,2,1497.17,0.504,Edge,ATM,Current,1,598.0,52110.69,0,7,0
TXN_000871,CUST_5526,2025-06-10 15:04:10,1401.91,M202,Fashion,UPI,35.0,Other,Kolkata,Tablet,0.0,31329.45,29927.54,1,1080.1,0.504189027931781,Edge,Online,Credit,1,693.0,70055.8,0,15,0
TXN_000777,CUST_5982,2024-12-18 21:09:38,781.18,M573,Food,UPI,31.0,Female,Hyderabad,Tablet,0.0,47144.99,47099.92270107663,2,2076.59,0.799,Chrome,ATM,Current,0,719.0,45729.92,0,21,0
TXN_003186,CUST_1621,2025-05-22 02:55:33,2300.73,M208,Food,NetBanking,25.0,Female,Mumbai,Desktop,0.0,822.97,-1477.76,1,2191.75,0.221,Firefox,Online,Credit,0,640.0,10000.0,0,2,0
TXN_016135,CUST_3318,2024-12-19 09:01:04,690.9,M351,Fashion,NetBanking,60.0,Male,Bangalore,Tablet,0.0,62511.15,61820.25,1,3688.17,0.236,Opera,ATM,Savings,0,657.0,83353.3,0,9,0
TXN_008264,CUST_4438,2024-12-23 01:31:06,66.7,M702,Fashion,Debit Card,50.0,Other,Mumbai,Mobile,0.0,50641.23,50574.53,0,2727.06,0.899,Chrome,ATM,Savings,0,598.0,56657.6,0,1,0
TXN_004824,CUST_8746,2023-08-16 22:39:40,1499.26,M337,Electronics,NetBanking,39.0,Other,Mumbai,Mobile,0.0,43536.53,42037.27,1,2011.47,0.122,Opera,ATM,Current,1,611.0,53188.46,1,22,0
TXN_016949,CUST_1985,2023-12-26 09:13:14,246.26,M680,Electronics,UPI,43.59759315950596,Male,Chennai,Mobile,0.0,83423.43,83177.17,2,3398.36,0.764,Firefox,POS,Savings,1,598.0,75475.86,0,9,0
TXN_017213,CUST_1997,2023-03-17 15:57:42,2919.06,M116,Fuel,Credit Card,58.0,Female,Delhi,Tablet,0.0,71922.71,69003.65,1,953.12,0.144,Safari,POS,Current,0,618.0,50448.87,1,15,0
TXN_015681,CUST_5144,2024-09-29 02:07:38,5144.86,M617,Grocery,Credit Card,29.0,Other,Delhi,Mobile,0.0,25015.12,19870.26,0,3230.89,0.809,Edge,ATM,Credit,0,696.0,63368.87,0,2,0
TXN_015758,CUST_8812,2023-01-04 22:32:27,931.03,M371,Fuel,Credit Card,65.0,Male,Hyderabad,Desktop,0.0,72972.34,72041.31,0,1924.64,0.701,Edge,POS,Savings,1,702.0,67507.97,0,22,0
TXN_006283,CUST_7003,2025-02-03 15:38:33,4308.82,M646,Grocery,Debit Card,67.0,Other,Bangalore,Tablet,0.0,97360.48,93051.66,2,1472.54,0.504189027931781,Chrome,POS,Savings,0,639.0,71205.63,0,15,0
TXN_010416,CUST_8438,2024-04-19 14:37:57,5240.44,M751,Electronics,Debit Card,41.0,Male,Kolkata,Desktop,0.0,-397.74,-5638.18,2,2346.69,0.804,Opera,ATM,Current,0,602.0,53096.26,1,14,1
TXN_000018,CUST_7503,2024-07-21 06:16:58,1843.89,M269,Fuel,NetBanking,29.0,Male,Bangalore,Desktop,0.0,38172.95,36329.06,2,1635.72,0.511,Safari,Online,Credit,1,519.0,79532.3,0,6,0
TXN_007994,CUST_6132,2025-04-06 05:20:12,1134.31,M399,Travel,UPI,43.59759315950596,Female,Mumbai,Mobile,0.0,33138.24,32003.93,1,4586.28,0.926,Safari,Online,Credit,0,748.0,60522.03,0,5,0
TXN_006101,CUST_4377,2024-04-09 05:35:50,1304.04,M367,Fashion,Credit Card,34.0,Female,Delhi,Tablet,0.0,28016.3,26712.26,1,1422.16,0.236,Edge,Online,Current,0,670.0,58125.71,0,5,0
TXN_007336,CUST_5342,2024-08-20 05:01:42,799.95,M847,Fashion,UPI,68.0,Other,Mumbai,Desktop,0.0,58734.9,57934.95,1,2085.86,0.758,Firefox,POS,Savings,1,648.0,50635.07,2,5,0
TXN_000299,CUST_9900,2025-07-13 17:58:56,2925.66,M773,Grocery,NetBanking,43.59759315950596,Other,Bangalore,Tablet,0.0,60552.9,47099.92270107663,0,3271.13,0.935,Chrome,Online,Credit,0,694.0,34067.54,0,17,0
TXN_000018,CUST_9425,2025-09-19 12:45:03,4116.61,M333,Fuel,NetBanking,43.59759315950596,Female,Kolkata,Desktop,0.0,42267.57,38150.96,0,2783.76,0.061,Edge,Online,Credit,0,689.0,60635.69,0,12,0
TXN_013170,CUST_1395,2024-11-23 20:36:56,3540.85,M536,Grocery,UPI,43.59759315950596,Other,Kolkata,Tablet,1.0,52961.3,49420.45,0,1938.74,0.806,Safari,ATM,Credit,0,801.0,35695.46,0,20,0
TXN_017725,CUST_9957,2023-11-04 10:21:35,4061.87,M688,Fashion,NetBanking,48.0,Other,Mumbai,Desktop,0.0,42203.16,38141.29,1,812.6,0.753,Firefox,POS,Savings,0,602.0,72622.23,0,10,0
TXN_016736,CUST_9753,2023-06-16 19:04:39,7466.14,M941,Fuel,NetBanking,65.0,Male,Mumbai,Mobile,0.0,75644.04,68177.9,3,2820.62,0.283,Chrome,ATM,Savings,0,547.0,71228.78,0,19,0
TXN_012867,CUST_3297,2023-04-26 09:00:46,1247.04,M391,Food,NetBanking,65.0,Other,Bangalore,Mobile,1.0,69657.25,68410.21,1,637.94,0.465,Opera,POS,Current,0,675.0,88119.26,0,9,0
TXN_006603,CUST_4438,2023-11-27 03:10:51,1367.25,M789,Grocery,Credit Card,59.0,Male,Kolkata,Tablet,0.0,84070.16,47099.92270107663,3,2595.14,0.504189027931781,Edge,Online,Savings,0,666.0,51572.46,0,3,0
TXN_000688,CUST_5636,2024-04-27 04:14:20,985.43,M854,Food,Wallet,50.0,Male,Chennai,Tablet,0.0,54937.35,53951.92,1,2608.7,0.113,Chrome,ATM,Savings,1,600.0,48036.72,1,4,0
TXN_016774,CUST_7580,2023-12-14 15:47:53,3877.22,M252,Food,UPI,55.0,Other,Delhi,Tablet,0.0,68798.09,64920.87,3,1283.25,0.199,Firefox,Online,Savings,0,642.0,59436.13,0,15,0
TXN_009704,CUST_8543,2024-02-24 23:52:53,4829.13,M346,Fashion,UPI,39.0,Other,Mumbai,Mobile,0.0,59339.41,54510.28,0,2359.88,0.9,Chrome,POS,Savings,0,635.0,44310.62,0,23,0
TXN_002057,CUST_4590,2023-01-05 21:04:39,1861.34,M822,Travel,Wallet,63.0,Female,Mumbai,Desktop,0.0,49947.24,48085.9,0,3568.9,0.359,Edge,ATM,Savings,1,615.0,50309.08,0,21,0
TXN_003795,CUST_6664,2024-03-04 05:59:07,98.94,M168,Grocery,NetBanking,51.0,Male,Hyderabad,Tablet,0.0,44196.97,44098.03,0,3056.85,0.746,Edge,POS,Savings,1,597.0,37774.09,1,5,0
TXN_000209,CUST_4139,2025-06-23 02:34:35,15.22,M950,Fuel,NetBanking,21.0,Other,Delhi,Mobile,0.0,34586.15,34570.93,1,2559.45,0.15,Chrome,ATM,Savings,0,804.0,60046.14,0,2,0
TXN_013918,CUST_7338,2025-05-05 00:45:29,4001.04,M114,Fuel,NetBanking,51.0,Female,Hyderabad,Tablet,0.0,19884.41,15883.37,1,2760.54,0.384,Opera,Online,Credit,1,571.0,54175.87,0,0,0
TXN_015354,CUST_6356,2025-03-17 17:35:20,7510.13,M500,Food,Credit Card,21.0,Other,Hyderabad,Mobile,0.07911960308244484,67846.52,60336.39,3,3071.21,0.79,Edge,POS,Savings,1,792.0,55992.37,1,17,0
TXN_004362,CUST_4096,2025-09-16 12:08:49,2781.75,M929,Grocery,NetBanking,38.0,Male,Kolkata,Desktop,0.0,33554.48,30772.73,1,2333.28,0.893,Firefox,Online,Current,1,674.0,75339.84,1,12,0
TXN_003350,CUST_2404,2023-07-24 20:03:57,829.24,M466,Grocery,Credit Card,34.0,Other,Mumbai,Tablet,0.0,46416.3,45587.06,1,3404.07,0.548,Safari,ATM,Credit,0,659.0,80207.45,0,20,0
TXN_008648,CUST_4206,2023-01-30 10:19:59,286.68,M663,Travel,UPI,34.0,Male,Kolkata,Tablet,0.0,61977.84,61691.16,0,1066.69,0.91,Opera,Online,Savings,1,618.0,104390.94,0,10,0
TXN_008551,CUST_3253,2023-05-08 10:30:15,7380.68,M542,Electronics,UPI,43.0,Male,Delhi,Tablet,0.0,72682.47,65301.79,2,2818.87,0.513,Chrome,ATM,Savings,0,650.0,86849.75,0,10,0
TXN_000018,CUST_2840,2024-08-13 11:06:39,4305.63,M761,Travel,Debit Card,60.0,Male,Bangalore,Mobile,0.0,69568.25,65262.62,2,3206.04,0.69,Opera,Online,Credit,0,720.0,72553.11,0,11,0
TXN_000018,CUST_8490,2024-12-29 12:36:45,3157.78,M824,Food,Wallet,36.0,Other,Kolkata,Desktop,0.0,73321.02,47099.92270107663,0,4587.55,0.504189027931781,Safari,POS,Current,1,746.0,52197.71,0,12,0
TXN_012062,CUST_9215,2025-09-02 23:55:28,4725.02,M935,Fashion,Debit Card,43.0,Other,Delhi,Tablet,1.0,17199.88,12474.86,0,5270.12,0.249,Chrome,ATM,Savings,0,631.0,51024.76,0,23,0
TXN_015533,CUST_7345,2025-02-01 19:27:17,7265.63,M898,Electronics,Debit Card,58.0,Female,Kolkata,Mobile,0.0,3088.72,-4176.91,3,1167.65,0.334,Opera,Online,Current,0,473.0,62180.98,1,19,0
TXN_000018,CUST_6159,2025-06-08 00:57:40,542.77,M499,Fashion,Credit Card,25.0,Female,Bangalore,Tablet,0.0,43573.43,47099.92270107663,0,2568.78,0.311,Chrome,POS,Current,0,631.0,76441.22,0,0,0
TXN_013519,CUST_7250,2023-07-20 01:01:29,892.56,M122,Electronics,NetBanking,39.0,Male,Chennai,Desktop,0.0,67569.98,66677.42,2,1829.1,0.162,Opera,Online,Credit,0,596.0,77898.33,0,1,0
TXN_000018,CUST_5643,2024-12-26 02:06:38,3777.69,M816,Travel,UPI,42.0,Female,Delhi,Mobile,0.0,55862.74,52085.05,1,3246.04,0.041,Chrome,ATM,Credit,1,576.0,74167.3,0,2,0
TXN_000018,CUST_3848,2025-08-27 04:51:42,1816.42,M602,Travel,Wallet,43.59759315950596,Male,Bangalore,Mobile,0.0,43049.11,41232.69,3,2124.73,0.197,Chrome,Online,Current,1,764.0,80985.4,0,4,0
TXN_019179,CUST_2030,2025-04-14 15:29:10,3764.43,M241,Food,NetBanking,55.0,Female,Chennai,Mobile,0.0,47365.99,43601.56,2,3199.63,0.271,Edge,POS,Savings,0,633.0,81685.53,0,15,0
TXN_011493,CUST_8240,2024-12-05 01:50:18,1612.04,M881,Grocery,Wallet,19.0,Male,Kolkata,Tablet,1.0,35398.2,33786.16,1,2631.27,0.809,Safari,Online,Savings,0,449.0,64665.65,0,1,0
TXN_018646,CUST_6670,2024-07-07 19:33:01,2021.22,M507,Food,Wallet,43.59759315950596,Other,Mumbai,Mobile,0.0,53505.63,51484.41,1,2545.69,0.024,Opera,POS,Savings,1,744.0,39067.25,0,19,0
TXN_000969,CUST_2210,2023-02-24 07:28:29,2506.93,M350,Fuel,UPI,54.0,Other,Bangalore,Mobile,0.0,114506.24,111999.31,0,2452.34,0.582,Firefox,ATM,Credit,0,771.0,49911.48,0,7,0
TXN_005644,CUST_3087,2024-02-27 16:56:45,1290.57,M806,Food,Debit Card,40.0,Female,Kolkata,Mobile,0.0,21285.77,19995.2,1,2817.24,0.125,Safari,ATM,Credit,0,554.0,58525.94,0,16,0
TXN_012166,CUST_3871,2023-02-16 19:32:47,2856.0,M326,Grocery,Credit Card,40.0,Other,Delhi,Mobile,0.0,52029.63,49173.63,1,1396.79,0.315,Chrome,ATM,Credit,1,732.0,69373.17,0,19,0
TXN_005015,CUST_3534,2023-05-08 21:31:30,656.29,M911,Travel,Credit Card,19.0,Male,Mumbai,Mobile,0.0,96222.63,95566.34,1,2056.86,0.647,Chrome,POS,Credit,1,690.0,70695.45,0,21,0
TXN_000018,CUST_1728,2023-09-17 19:06:27,1557.57,M565,Fashion,Wallet,23.0,Male,Hyderabad,Tablet,0.0,33215.34,31657.77,0,719.17,0.909,Safari,ATM,Savings,1,556.0,27632.33,0,19,0
TXN_007692,CUST_3004,2023-12-16 13:29:51,6388.55,M599,Electronics,Debit Card,54.0,Other,Kolkata,Mobile,0.0,59333.27,52944.72,0,1955.98,0.143,Edge,ATM,Current,0,515.0,79426.54,0,13,0
TXN_017702,CUST_5073,2025-01-10 09:26:32,356.73,M469,Fashion,Debit Card,43.59759315950596,Male,Mumbai,Tablet,0.0,58664.39,47099.92270107663,0,3112.85,0.026,Edge,Online,Credit,0,712.0,94313.52,0,9,0
TXN_017565,CUST_1804,2023-11-03 02:53:11,3922.49,M193,Travel,Credit Card,53.0,Male,Delhi,Tablet,0.0,61581.19,57658.7,1,2530.19,0.504189027931781,Safari,Online,Current,0,613.0,39829.01,0,2,0
TXN_016720,CUST_6489,2025-09-16 20:35:17,1746.49,M904,Food,Wallet,22.0,Other,Hyderabad,Tablet,0.0,56031.55,54285.06,1,2224.58,0.504189027931781,Safari,Online,Savings,0,750.0,37318.92,0,20,0
TXN_011504,CUST_8334,2024-02-13 01:16:31,1250.71,M876,Electronics,UPI,44.0,Female,Hyderabad,Mobile,0.0,33023.42,31772.71,1,3164.37,0.914,Safari,POS,Savings,1,701.0,20295.38,0,1,0
TXN_014129,CUST_9577,2023-10-09 13:12:19,3209.14,M511,Food,Credit Card,46.0,Female,Kolkata,Mobile,0.0,59116.62,55907.48,2,1911.23,0.626,Chrome,ATM,Savings,0,733.0,65931.07,0,13,0
TXN_003207,CUST_6978,2024-06-17 23:32:58,88079.7,M581,Travel,Debit Card,50.0,Female,Hyderabad,Tablet,0.0,63983.13,58111.15,0,2863.53,0.474,Firefox,Online,Savings,0,732.567287946266,103316.211712207,0,23,0
TXN_014877,CUST_4360,2024-09-17 01:06:46,68.84,M818,Food,Wallet,19.0,Other,Mumbai,Mobile,0.0,48302.48,48233.64,1,1559.08,0.653,Safari,Online,Current,0,691.0,17756.45,0,1,0
TXN_014490,CUST_2948,2023-02-24 21:45:32,1193.87,M251,Fuel,Wallet,41.0,Other,Delhi,Desktop,0.0,27121.42,25927.55,0,1847.79,0.809,Chrome,Online,Current,0,583.0,67580.7,0,21,0
TXN_007794,CUST_9333,2024-02-27 20:22:28,3168.94,M961,Grocery,UPI,23.0,Female,Kolkata,Mobile,0.0,15413.51,12244.57,0,2587.66,0.996,Safari,ATM,Current,0,641.0,73347.93,0,20,0
TXN_003565,CUST_2463,2024-09-27 10:07:19,1839.86,M526,Fashion,Credit Card,55.0,Male,Hyderabad,Desktop,0.0,72883.33,71043.47,0,1330.0,0.309,Opera,Online,Credit,0,627.0,96038.44,0,10,0
TXN_004461,CUST_1076,2024-08-23 06:35:19,1546.21,M752,Travel,Credit Card,22.0,Male,Delhi,Mobile,0.0,63861.52,62315.31,2,3143.69,0.132,Edge,ATM,Savings,0,686.0,52592.62,0,6,0
TXN_000018,CUST_5284,2023-06-13 07:53:50,3736.34,M882,Electronics,Credit Card,42.0,Male,Bangalore,Desktop,1.0,56697.7,52961.36,2,3437.54,0.62,Firefox,Online,Current,0,612.0,75298.0,0,7,0
TXN_013671,CUST_8441,2023-05-18 13:16:29,537.52,M225,Electronics,UPI,47.0,Other,Hyderabad,Desktop,0.0,54088.19,53550.67,0,1581.42,0.296,Chrome,ATM,Credit,0,535.0,107089.36,0,13,0
TXN_000018,CUST_7260,2024-10-27 13:15:44,3247.61,M487,Grocery,Debit Card,43.59759315950596,Other,Kolkata,Tablet,0.0,16773.44,13525.83,3,1729.64,0.609,Edge,Online,Current,1,464.0,72595.0,0,13,0
TXN_000922,CUST_9742,2024-01-18 15:06:43,2004.96,M434,Travel,Credit Card,43.59759315950596,Female,Mumbai,Tablet,0.07911960308244484,46166.7,44161.74,0,2672.28,0.973,Safari,Online,Credit,1,732.0,54835.29,2,15,0
TXN_012387,CUST_8184,2025-07-27 17:51:37,4228.2,M219,Food,Debit Card,18.0,Other,Kolkata,Desktop,0.0,80051.9,75823.7,0,2922.09,0.543,Firefox,Online,Credit,1,735.0,46899.91,0,17,0
TXN_019135,CUST_5601,2025-05-01 09:01:06,1091.51,M647,Electronics,NetBanking,49.0,Other,Kolkata,Desktop,0.0,46331.83,45240.32,0,2897.57,0.537,Safari,ATM,Savings,0,589.0,43356.32,2,9,0
TXN_013927,CUST_5719,2025-06-13 22:52:28,119.14,M373,Food,UPI,23.0,Male,Chennai,Mobile,0.0,74125.73,74006.59,3,3294.76,0.591,Edge,POS,Current,0,683.0,64272.06,0,22,0
TXN_000717,CUST_2070,2025-06-16 00:30:10,5326.82,M743,Fashion,NetBanking,58.0,Female,Kolkata,Tablet,0.0,82255.79,76928.97,1,1730.81,0.146,Edge,POS,Savings,1,671.0,56325.96,0,0,0
TXN_019569,CUST_1782,2023-09-07 02:57:19,259.12,M266,Electronics,UPI,35.0,Male,Hyderabad,Desktop,0.0,68435.93,47099.92270107663,1,4213.34,0.278,Opera,POS,Savings,0,786.0,63472.44,0,2,0
TXN_018713,CUST_4060,2025-05-13 21:25:28,10269.04,M762,Food,NetBanking,24.0,Male,Mumbai,Tablet,0.0,51607.91,41338.87,1,1443.71,0.832,Chrome,Online,Savings,0,671.0,86459.03,0,21,0
TXN_005898,CUST_2113,2023-01-08 23:56:07,1225.74,M693,Fashion,Debit Card,42.0,Female,Delhi,Desktop,0.07911960308244484,51093.57,49867.83,2,1968.58,0.475,Firefox,Online,Credit,0,713.0,25924.58,0,23,0
TXN_007039,CUST_8264,2024-08-08 15:13:03,2314.57,M496,Electronics,Credit Card,30.0,Male,Kolkata,Mobile,0.0,29514.52,47099.92270107663,3,3101.14,0.907,Chrome,ATM,Credit,0,761.0,59970.37,0,15,0
TXN_000018,CUST_8847,2023-10-18 15:51:02,1823.54,M746,Travel,Debit Card,61.0,Female,Bangalore,Tablet,0.0,41743.21,39919.67,0,3520.05,0.565,Edge,POS,Credit,1,647.0,68863.59,0,15,0
TXN_015205,CUST_9287,2023-07-29 07:52:10,2009.58,M175,Grocery,NetBanking,49.0,Other,Bangalore,Desktop,0.0,48123.54,46113.96,0,2341.08,0.618,Opera,ATM,Credit,0,578.0,70560.13,0,7,0
TXN_009763,CUST_9544,2024-01-31 07:54:15,10606.33,M615,Grocery,Wallet,33.0,Other,Bangalore,Mobile,0.0,37992.99,27386.66,1,2183.63,0.265,Edge,POS,Credit,0,573.0,55999.59,0,7,0
TXN_000018,CUST_8931,2024-02-15 23:23:19,81.41,M843,Electronics,NetBanking,61.0,Male,Kolkata,Desktop,0.0,61830.12,61748.71,1,1721.34,0.228,Firefox,Online,Current,0,666.0,32953.91,0,23,0
TXN_000018,CUST_3460,2024-07-02 06:34:43,2307.64,M111,Travel,Credit Card,55.0,Male,Chennai,Mobile,0.0,68846.93,66539.29,2,3680.64,0.98,Firefox,ATM,Credit,1,677.0,60389.31,0,6,0
TXN_005260,CUST_9051,2024-01-24 15:02:14,6305.05,M793,Grocery,Debit Card,69.0,Female,Mumbai,Tablet,1.0,28597.92,47099.92270107663,2,3179.95,0.438,Chrome,ATM,Savings,1,659.0,70196.28,0,15,0
TXN_009636,CUST_3971,2025-01-17 20:13:15,665.37,M933,Fashion,Debit Card,19.0,Male,Bangalore,Tablet,0.0,34623.99,33958.62,0,1459.12,0.01,Chrome,Online,Current,1,710.0,56927.72,0,20,0
TXN_010270,CUST_4525,2025-04-21 00:54:12,1800.81,M795,Electronics,Credit Card,32.0,Female,Hyderabad,Tablet,0.0,87846.78,86045.97,1,2686.31,0.002,Opera,ATM,Current,0,631.0,39486.31,1,0,0
TXN_007583,CUST_6115,2025-01-08 20:41:09,3.86,M274,Fuel,Debit Card,21.0,Female,Delhi,Desktop,0.0,68965.51,68961.65,3,593.18,0.469,Opera,POS,Credit,0,643.0,81265.77,0,20,0
TXN_000064,CUST_2169,2024-04-19 19:01:14,1323.68,M177,Fuel,Wallet,55.0,Male,Chennai,Tablet,0.0,41425.19,40101.51,1,2931.72,0.998,Chrome,ATM,Current,0,605.0,26912.73,0,19,0
TXN_008212,CUST_8086,2023-04-19 08:05:23,4290.86,M869,Fuel,NetBanking,19.0,Other,Mumbai,Tablet,0.0,53783.44,49492.58,0,2574.09,0.806,Chrome,Online,Current,0,637.0,33429.71,1,8,0
TXN_008576,CUST_9836,2024-03-30 10:21:09,217.27,M810,Travel,UPI,35.0,Male,Delhi,Mobile,0.0,33861.5,33644.23,3,1311.87,0.8,Chrome,POS,Credit,0,618.0,72738.26,0,10,0
TXN_018709,CUST_9802,2025-06-01 00:55:24,10238.78,M659,Fuel,NetBanking,43.59759315950596,Other,Kolkata,Desktop,0.0,37801.17,27562.39,2,1376.62,0.779,Opera,POS,Savings,0,657.0,72175.16,0,0,0
TXN_001601,CUST_6554,2023-06-16 12:04:01,639.09,M856,Grocery,Debit Card,53.0,Male,Kolkata,Desktop,0.0,84695.48,84056.39,0,2940.32,0.504189027931781,Safari,Online,Savings,1,736.0,55372.12,0,12,0
TXN_016124,CUST_9448,2024-04-13 04:39:36,1419.6,M419,Food,UPI,38.0,Male,Chennai,Tablet,1.0,80368.68,78949.08,0,4371.25,0.018,Opera,Online,Credit,0,636.0,86146.53,0,4,0
TXN_009274,CUST_5903,2025-07-07 23:38:00,1439.44,M672,Electronics,Debit Card,60.0,Male,Kolkata,Desktop,0.0,30918.56,29479.12,1,2396.33,0.436,Safari,ATM,Savings,0,649.0,94782.37,0,23,0
TXN_011034,CUST_5001,2024-01-04 20:38:55,3909.34,M112,Food,Credit Card,54.0,Male,Delhi,Mobile,1.0,70852.7,47099.92270107663,4,1974.53,0.504189027931781,Firefox,Online,Credit,0,664.0,63131.45,0,20,0
TXN_002356,CUST_1697,2024-11-04 00:01:52,385.4,M622,Grocery,Credit Card,43.59759315950596,Other,Chennai,Mobile,0.0,17595.76,47099.92270107663,4,4213.75,0.514,Edge,Online,Savings,1,686.0,63057.8,0,0,0
TXN_002648,CUST_6882,2025-02-04 06:52:56,2081.85,M840,Fashion,Credit Card,51.0,Female,Chennai,Desktop,0.07911960308244484,23392.33,47099.92270107663,1,1894.86,0.694,Safari,ATM,Credit,0,606.0,55542.32,0,6,0
TXN_016928,CUST_2595,2024-10-24 04:20:46,933.21,M139,Fuel,Credit Card,40.0,Other,Hyderabad,Tablet,0.07911960308244484,58437.7,57504.49,1,1524.49,0.777,Edge,POS,Savings,1,562.0,42892.63,0,4,0
TXN_002490,CUST_7161,2023-10-28 19:27:40,1411.59,M463,Fuel,Wallet,46.0,Other,Chennai,Desktop,0.0,32781.02,31369.43,1,1694.28,0.327,Edge,POS,Credit,0,562.0,33151.59,1,19,0
